contig	SORTED_PAIRED_SRR3131692	SORTED_PAIRED_SRR3131694	SORTED_PAIRED_SRR3131696	SORTED_PAIRED_SRR3131698	SORTED_PAIRED_SRR3131700	SORTED_PAIRED_SRR3131702	SORTED_PAIRED_SRR3131704	SORTED_PAIRED_SRR3131706	SORTED_PAIRED_SRR3131708	SORTED_PAIRED_SRR3131710	SORTED_PAIRED_SRR3131712	SORTED_PAIRED_SRR3131714	SORTED_PAIRED_SRR3131716	SORTED_PAIRED_SRR3131718	SORTED_PAIRED_SRR3131720	SORTED_PAIRED_SRR3131722	SORTED_PAIRED_SRR3131724	SORTED_PAIRED_SRR3131726	SORTED_PAIRED_SRR3131728	SORTED_PAIRED_SRR3131730	SORTED_PAIRED_SRR3131732	SORTED_PAIRED_SRR3131734	SORTED_PAIRED_SRR3131736	SORTED_PAIRED_SRR3131738	SORTED_PAIRED_SRR3131740	SORTED_PAIRED_SRR3131742	SORTED_PAIRED_SRR3131744	SORTED_PAIRED_SRR3131746	SORTED_PAIRED_SRR3131748	SORTED_PAIRED_SRR3131750	SORTED_PAIRED_SRR3131752	SORTED_PAIRED_SRR3131754	SORTED_PAIRED_SRR3131756	SORTED_PAIRED_SRR3131758	SORTED_PAIRED_SRR3131760	SORTED_PAIRED_SRR3131762	SORTED_PAIRED_SRR3131764	SORTED_PAIRED_SRR3131766	SORTED_PAIRED_SRR3131768	SORTED_PAIRED_SRR3131770	SORTED_PAIRED_SRR3131772	SORTED_PAIRED_SRR3131774	SORTED_PAIRED_SRR3131776	SORTED_PAIRED_SRR3131778	SORTED_PAIRED_SRR3131780	SORTED_PAIRED_SRR3131782	SORTED_PAIRED_SRR3131784	SORTED_PAIRED_SRR3131786	SORTED_PAIRED_SRR3131788	SORTED_PAIRED_SRR3131790	SORTED_PAIRED_SRR3131812	SORTED_PAIRED_SRR5650110	SORTED_PAIRED_SRR5650111	SORTED_PAIRED_SRR5650112	SORTED_PAIRED_SRR5650113	SORTED_PAIRED_SRR5650114	SORTED_PAIRED_SRR5650115	SORTED_PAIRED_SRR5650116	SORTED_PAIRED_SRR5650117	SORTED_PAIRED_SRR5650118	SORTED_PAIRED_SRR5650119	SORTED_PAIRED_SRR5650120	SORTED_PAIRED_SRR5650121	SORTED_PAIRED_SRR5650122	SORTED_PAIRED_SRR5650123	SORTED_PAIRED_SRR5650124	SORTED_PAIRED_SRR5650125	SORTED_PAIRED_SRR5650126	SORTED_PAIRED_SRR5650127	SORTED_PAIRED_SRR5650128	SORTED_PAIRED_SRR5650129	SORTED_PAIRED_SRR5650130	SORTED_PAIRED_SRR5650131	SORTED_PAIRED_SRR5650132	SORTED_PAIRED_SRR5650133	SORTED_PAIRED_SRR5650134	SORTED_PAIRED_SRR5650135	SORTED_PAIRED_SRR5650136	SORTED_PAIRED_SRR5650137	SORTED_PAIRED_SRR5650138	SORTED_PAIRED_SRR5650139	SORTED_PAIRED_SRR5650140	SORTED_PAIRED_SRR5650141	SORTED_PAIRED_SRR5650142	SORTED_PAIRED_SRR5650143	SORTED_PAIRED_SRR5650144	SORTED_PAIRED_SRR5650145	SORTED_PAIRED_SRR5650146	SORTED_PAIRED_SRR5650147	SORTED_PAIRED_SRR5650148	SORTED_PAIRED_SRR5650149	SORTED_PAIRED_SRR5650150	SORTED_PAIRED_SRR5650151	SORTED_PAIRED_SRR5650152	SORTED_PAIRED_SRR5650153	SORTED_PAIRED_SRR5650154	SORTED_PAIRED_SRR5650155	SORTED_PAIRED_SRR5650156	SORTED_PAIRED_SRR5650157	SORTED_PAIRED_SRR5650158	SORTED_PAIRED_SRR5650159
adult_c_000006501488_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2476423095189633	0.06397991722640613	0.10211004817151774	0.4459596987583961	0.02741027206730443	0.022932356333536876	0.04016554718773323	0.07822783092475745	0.0008141664970486464	0.004070832485243233	0.003324513196281973	0	0.028088744148178302	0	0.013026663952778343	0	0	0	15.648551462107335	0.11907185019336454	0.03982631114729629	0	2.68111812198928	1.7532397041861727	0.17748829635660493	3.662663681389511	11.67073749915191	3.7875703914783907	8.577108351991315	0.09539317457086641	0.1797272542234887	0.7240654047085963	0.15001017708121311	39.63057195196418	0.10774136644277088	0.21785738516860031	0.445416921093697	0.8828957188411697	4.866815930524459	0.6910916615781261	1.335572291200217	4.5241196824750665	7.52350905760228	3.233394395820612	3.910984462989348	0.2955424384286587	0.9460614695705272	0.014994232987312572	0.06852568016826108	0.13834045729018252
adult_c_000007050585_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021475185915920472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1690696615571408	0.36401578388222794	4.9150857489755655	27.055471239945362	0.3013355592654424	0.6282440431021399	0.3498254666869024	3.589694946122325	0	0	0.0015935650326301411	0	0.9868720594930945	0.001138260737592958	0.001138260737592958	0.01396266504780695	0	2.027318257702231	0.5192745484899074	8.228335103961147	2.7495067536803766	0.6364395204128093	85.3987706784034	69.00037942024586	12.077705266353012	0.18014873273637882	0.4340567612687813	0.7912429807254515	1.2506450144179693	0.6033540749734406	0.837228714524207	1.5434056761268782	0.6280922750037942	5.4138716041888	0.4239641827287904	0.7840339960540295	0.8265290635908332	1.215814235847625	0.26453179541660343	1.346714220670815	4.717711337076946	0.3302473820003035	0.3280467445742905	0.3042191531340112	0.07558051297617241	0.4915768705418121	3.307558051297617	0.37259068143876156	0.3807861587494309	0.38981636060100167
adult_c_000007050643_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8745163073521285	21.88612493090105	0	0	0	0	0	0	0	0	0	0.011608623548922056	0	0.01658374792703151	0	0	0	0	0	0	74.51796572692095	67.46323935876174	9.64400221116639	0	0	0	0.002211166390270868	1.9126589275843007	1.2609176340519623	8.435046987285792	4.3797678275290215	0	2.5168601437258156	3.8678828081813155	6.4002211166390275	0	0	0	0.10392482034273079	0	0	0	0	0	0	0	0.11166390270867883	0
adult_c_000007050643_2_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.455034244383281	23.03661268642386	0	0	0	0.0017922294053638866	0.0007680983165845229	0.0011521474748767842	0	0	0	0	0.009473212571209115	0.00044805735134097164	0	0	0.275235230109454	0.001088139281828074	0.00038404915829226143	0.0005760737374383921	79.421813992191	65.2530883953146	12.769570505024642	0	0.10279715803622863	0	0.0005120655443896819	0.6895602637137553	0.7147154835818985	5.27939576265762	1.031364014593868	0.02176278563656148	0.8548934263585739	1.5722332458554695	2.1481149587147157	0.0020482621775587276	0.06240798822249248	0.0007680983165845229	0.011905523907060104	0.012929654995839467	0.0387889649875184	0.013313704154131729	0.022914933111438263	0.0007040901235358125	0.0033924342315816425	0	0.012417589451449785	0
adult_c_000007050851_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0676554646693604	0	1.3178279294372721	3.312456883808022	0.01990736178180743	0.02261752242041983	0	0.0013304424953188133	0.0017246476791169805	0.0007884103675963339	0.0013304424953188133	0	0.0007884103675963339	0.000739134719621563	0	0.0032029171183601064	0	0	0.0005420321277224795	0.001527545087217897	0.0002956538878486252	0.004336257021779836	32.09924115502119	6.0628757268158076	3.8594165763279786	0.002513058046713314	0.0023652311027890015	0.1873952892480536	0.1852271607371637	0.09958608455701193	0.9838375874642752	0.5157682073519266	1.1907953089583128	0.8054104661476298	0.40282842219375187	0.641519660983542	1.5268552281462502	0.08928747413028482	0.0009855129594954174	0.01985808613383266	0.17384448605499161	0	0	0	0	0.021139252981176703	0.031536414703853356	1.2605203508426135	3.6551690154725534	0.7911205282349463
adult_c_000007050862_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12005965697240865	0	0	0	0.18024928092042186	0	0.20304676680515607	0	0	0	0	0	0	0	0	0	0.029721955896452542	0	0	0	0	0	0	0	0	2.095770746777458	0.41962288271013104	4.811228294449771	29.912112496005115	0.23415361670395227	3.6825396825396823	0.08575689783743475	0.3647597741557473	0.6187280281240013	4.446255459678278	3.7416640034089697	0.49217002237136465	0.3350378182592948	1.1263449451368914	0.9643123468626824	0.7752210503888356	0.6617662725045276	0.4276126558005753	0.08820709491850431	0.9634601043997018	0.3168211356130819	0.41504207947160965	48.47459252157239	54.09044423138383	16.647704271865347	0.08373282198785555	0.12932779375732395	0.4396505805901779	1.3247043783956536	0.5320123575157132	1.0294023649728348	0.9103014807712795	0.6682646212847555	2.4210077767124747	0.38180462341536164	0.46106317247256845	0.4709704911047193	1.637264301693832	0.3468626824331522	0.3707254713966123	0.23532545009055075	0.14839671886651754	0.0727602002769788	0.06327900287631831	0.02194524342175349	0.7885373388729093	1.0625332907212102	2.0209864706509	2.2636625119846596	2.5072973260892724
adult_c_000007050912_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03365041617122473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9625445897740785	0.2425089179548157	2.796908442330559	7.223246135552913	0.1315101070154578	0.21325802615933412	0.09797859690844234	0.37027348394768134	0.0013674197384066587	0	0.0008917954815695601	0	0.07170035671819262	0	0.0004756242568370987	0	0	0.13127229488703923	0.34072532699167657	0.6257431629013079	0.1368014268727705	0.02360285374554102	37.58650416171225	35.862366230677765	4.5098692033293695	0.07776456599286563	0.2838882282996433	1.170332936979786	3.4122473246135554	0.2658145065398335	0.1455410225921522	0.7379904875148633	0.27271105826397146	12.841200951248513	0.11759809750297265	0.35041617122473245	0.2648038049940547	1.38115338882283	0.06884661117717003	1.3632580261593341	2.3310939357907254	0.10630202140309156	0.1294887039239001	0.11587395957193816	0.1645065398335315	0.6597502972651605	1.9438168846611177	0.8788941736028537	5.4065992865636145	1.784601664684899
adult_c_000007050965_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014855110367193222	0	0	0	0	0	0	0	0	0	0	10.228371168532274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.2618474735851	1.7249712313003451	31.720838999895385	113.14980646511141	1.3601841196777906	9.94340412177006	0.9893817344910556	20.439324197091747	3.568835652264881	10.580709279213307	13.753687624228476	2.8912543153049484	7.325190919552254	41.869756250653836	7.967726749660006	25.48279108693378	11.982634166753845	16.285176273668792	5.278324092478293	49.58954911601632	13.138612825609373	3.720263625902291	370.4061617323988	365.248456951564	107.68631656030965	2.285490114028664	6.929385919029187	8.495553928235172	13.697824040171566	8.720002092269066	12.665393869651638	14.251909195522543	7.054922062977299	134.08876451511665	5.244220106705722	6.194319489486348	7.372423893712732	75.47123130034522	4.228423475258919	27.889371273145727	19.817606444188723	4.2928130557589705	4.552882100638142	2.4161523171879904	1.2556752798409876	23.84825818600272	74.60586881472958	33.936290406946334	29.158593995187783	44.19970708233079
adult_c_000007288282_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.376193473927185	1.266446333018571	0	0.020931696569090337	0.09479592907354947	0.20553981743783442	0.7221173014374147	5.783023817018151	0.0003147623544224111	0.0018885741265344666	0	0	0.820323156017207	0	0	0.0019410345189382016	0	2.178837477704333	0.05482111006190326	6.022138285594377	2.7831287378029588	1.1830867694890357	0.04007973979645368	0.021036617353897807	0	0.0007869058860560277	0	0.04836848179624383	0.011803588290840416	0.29320113314447593	0.45372993389990557	2.4575070821529743	1.616304689959081	0.0669394607071661	0.5026754800125905	0.9394082467736858	1.102035463225265	0.037299338999055714	0	0.07890043017521771	0.21241212884272373	0	0.010596999265554507	0.0169971671388102	0	0.020984156961494072	0.07417899485888155	1.786014059385164	1.4075123281922148	1.793410974714091
adult_c_000007629373_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9808335372318733	1.2188239132207814	1.9040045673272978	4.1522714297365635	0	0	0	0.002202104232933692	0	28.72139303482587	12.53551912568306	15.33471984340592	0.0010602724084495556	0.10814778566185466	15.999918440583965	5.265231220944458	4.886632411711932	0.01639344262295082	0.9687627436587554	0.0016311883206916239	0.0013049506565532992	0.01565940787863959	8.96672375825789	2.1547182122176007	0.0164750020389854	0.0325422069977979	1.5714052687382758	0.41097789739825463	0	4.922763233015251	0.017616833863469537	0.27673109860533396	0.0342549547345241	0.018269309191746186	0.019411141016230322	0.17070385776037844	0	0.6475002038985401	1.1885653698719518	0.19810782154799772	0.38357393361063535	0.6526384471087187	0.016311883206916237	0.7483076421172824	0.4822608270124786	0.8264415626784112	0.13253405105619442	0	1.172171927249001	2.902047141342468
adult_c_000007629373_2_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.495318352059925	2.5767790262172285	2.4232209737827715	12.879213483146067	0	0	0	0	0	37.249063670411985	20.922284644194757	24.28558052434457	0	0.5599250936329588	30.937265917602996	10.335205992509364	8.05430711610487	0	2.1741573033707864	0	0	0	17.368913857677903	3.541198501872659	0	0	1.3192883895131087	0	0.015917602996254682	9.161048689138577	0	0.1891385767790262	0.18820224719101122	0	0	0	0	1.3099250936329587	2.235955056179775	0.37453183520599254	0.5674157303370787	1.5084269662921348	0	0.7528089887640449	0.39325842696629215	1.5056179775280898	0.1891385767790262	0	1.3024344569288389	5.132022471910112
adult_c_000007629525_1_split_00001	0	0	0.17053178728508597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056377449020391844	0	0	0	0	0	0	0	0.056377449020391844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08076769292283087	0	0	0	0	2.6037584966013596	0	0	0	8.283886445421832	5.251499400239904	2.3988404638144742	0.003198720511795282	11.49920031987205	0.5255897640943623	21.625549780087965	0	0	0.005597760895641743	0	0	0.001599360255897641	0.0025989604158336665	0	0	0	0.001999200319872051	0	0.003198720511795282	0	0	0.003398640543782487	0.0025989604158336665	0	0.0007996801279488205	0	0	0.003598560575769692	0	0	0	0	0	0	0	0	0.003198720511795282	0	0	0
adult_c_000007629582_1_split_00001	0	0	0	0	0	0	0	0	0	0.8381882471796599	0.011870685300555649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26073413032497056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.751010271089409	0	0	109.89787843071224	5.4147583768311165	7.8369254083178985	37.02559353426503	5.017258797777403	70.12535780434416	1.6193803670651625	11.408865128809564	37.268984677555146	128.98038390301397	53.85628893753157	56.162022225963966	13.632850648257282	10.797482741202222	20.926797440646574	21.90953864286917	14.717292473480384	11.646741875736655	16.604857720154907	51.29104226300724	7.720070718976259	6.531907728573834	106.93567940730763	81.73084694392996	18.554302071055734	5.670988381882472	13.907012965145647	24.120727395184375	38.129272604815625	49.55236571813437	53.1511197171241	32.33907223438289	37.70041252736151	248.78477016332715	24.16480047145984	24.86403434921704	23.572823707694898	42.87615760228995	15.08263175618791	33.67044115170904	11.602710894089913	10.236277151035528	14.273278329685132	6.498105741707358	4.27466745243307	19.953359151372286	62.57800134702812	41.25934500757703	31.833768311163496	42.39404781949823
adult_c_000007629995_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9942112879884226	0	0.20270829026255943	1.2962580111639446	0.3954930742195576	2.4895596444076906	0.04155468265453793	0.2434360140583006	1.179243332644201	11.22565639859417	8.939115154021087	3.5381434773620013	2.191854455240852	18.573082489146167	0.653090758734753	37.36303493901178	0.10274963820549927	0.3104196816208394	1.426400661567087	0.6611536076080216	0.34939011784163737	0.04062435393839157	2.5893115567500518	2.2368203431879263	0.6188753359520364	0.7554269175108539	2.0137481910274966	0.0426917510853835	0.1389290882778582	0.9744676452346496	1.1436841017159396	0.5113706843084557	0.7247260698780236	0.3821583626214596	0.36355178829853213	0.34908000826958857	0.2697953276824478	1.3028736820343187	2.1912342360967543	0.6828612776514369	1.4799462476741783	2.749741575356626	3.00258424643374	1.7600785610915857	0.7934670250155055	0.784370477568741	1.7477775480669837	0	0	0.0624353938391565
adult_c_000007869127_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16218163107795214	0.07275533830717777	0.08916902495497814	0.345819397993311	0.020787239516336507	0.03112940571134551	0.0799588371494726	0.13707229225623874	0.0014921533316182146	0.001183431952662722	0.0015436068947774634	0	0.08083354772317983	0	0.011679958837149472	0	0	0.050630306148700795	19.981013635194238	0.10023154103421662	0.03601749421147415	0.010393619758168254	1.754309235914587	1.1717519938255725	0.12472343709801904	3.8786724980704914	13.21914072549524	3.8532544378698224	9.078363776691535	0.09014664265500386	0.13475688191407256	0.7413943915616157	0.2056084383843581	38.516130692050424	0.11432981733985079	0.16573192693594033	0.2830460509390275	0.5272961152559815	6.23154103421662	0.58698224852071	1.11643941342938	5.859480319012092	8.883148958065346	4.335322871108824	4.990275276562902	0.22022125032158477	0.7227682016979676	0.0676099819912529	0.36408541291484436	0.2383843581167996
adult_c_000007869171_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.907926730426325	0.6488896093370076	0.5551953314961906	2.128708056411088	0.6163883935808072	3.5873723455989626	0.032663316582914576	0.32987518236343005	0	6.917571729615821	1.915383368455179	0.017506889285135354	0.434024963527314	0	0.0008915545469281893	1.5213973091262765	1.4268925271518884	1.1512400713243638	6.140622467174582	2.16031771762036	0.5577889447236181	0.11330847787323715	5.897876479170044	5.071729615821041	1.9620684065488734	0.7132436375425515	8.287891068244448	2.2270222078132598	4.3733992543361975	1.446668828011023	1.15667044901929	0.9014426973577565	1.4780353379802238	13.293402496352732	0.8094504781974388	0.8691035824282703	0.504538823147998	6.469930296644513	5.211784730102123	2.873399254336197	0.8412222402334252	9.54060625709191	13.597503647268601	3.613956881180094	1.600502512562814	1.890500891554547	4.644999189495866	0.015723780191278975	0	0.01637218349813584
adult_c_000007869312_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0472595593199534	0	0	0	0	0.034800220953783836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4510525992757626	0.5796968023077396	4.018044559013073	9.576750751856625	0.6012397962315105	0.1414104216534708	0.9683913337015896	2.0431473638986066	0.0007978886638433684	0	0.0020867857362057325	0	0.583379365371632	0	0	0.0004296323574541214	0	0.6455533051003498	5.682563063892469	3.6466580740195176	1.1063033204443626	0.20407536979070767	59.37003621187013	48.76891916774075	3.873810839010618	0.6046154790400785	2.1156938562572885	4.79942306511999	5.476462284416621	0.5417050266985822	0.16731111520284786	1.0711962192352544	0.18443503344994783	48.12569815258086	0.5270361504940773	0.7902780335113239	0.4218989750199472	1.1672497391517829	0.721291352114405	2.361013932363592	3.1064874485975573	0.30467071748603697	0.5922788927760387	0.15657030626649482	0.8197999140735285	1.037684895353833	3.785736205732523	0.7706376971705641	0.6677714355858344	0.6896826858159946
adult_c_000008174892_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2291146761734997	0.30689245395127746	1.1238265002970886	4.531372549019608	0.1270944741532977	0.4339275103980986	0.14289958407605466	0.23095662507427214	0	0.00184194890077243	0	0.0010695187165775401	0.08003565062388592	0.0012477718360071302	0.00071301247771836	0.0017231134878193703	0	0.1287581699346405	0.23327391562685681	0.777124183006536	0.1411764705882353	0.035115864527629236	20.24711824123589	26.478728461081403	2.1802733214497922	0.045454545454545456	0.3191919191919192	1.2054664289958408	3.7276292335115864	0.6051693404634582	0.22269756387403447	0.9133095662507427	0.3077243018419489	13.631253713606656	0.1796197266785502	0.4521093285799168	0.43321449792038025	1.3920974450386214	0.08009506833036245	1.9154486036838978	3.0464052287581698	0.1077243018419489	0.08431372549019608	0.04907902554961378	0.14295900178253118	1.0659536541889483	2.2979203802733212	2.294058229352347	21.451277480689246	6.43731431966726
adult_c_000008174901_1_split_00001	0	0	0	0	0	0	0	0	0	0.18499534016775396	2.3949207828518175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7430102516309414	0	0	0	0	0	0	0	24.589934762348555	0	0	0	0	0	20.678238583410998	1.2052656104380242	0	0	1.582013047530289	0.0195712954333644	0	0.004426840633737186	0.0027958993476234857	0	0.09086672879776328	0	0	0.003494874184529357	0	0	0	0	0	0.005125815470643057	0.06453867660764212	0	0.04822926374650512	0.005358807082945014	0	0.003727865796831314	0.005591798695246971	0	0.39095992544268404	0	0	0	0	23.356244175209692	0	0	0	0.003727865796831314	0.0027958993476234857	0	0	0	0	0	0	0.005358807082945014	0.003494874184529357	127.2728331780056	20.504193849021433	57.55591798695247
adult_c_000008174901_2_split_00001	0	0	0	0	0	0	0	0	0	0.11445096122515477	2.9487618116650376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4852557836428804	0	0	0	0	0	0	0	24.07649071358749	0	0	0.016129032258064516	0	0	21.488677093515804	1.7132616487455197	0.0017921146953405018	0	1.219941348973607	0	0	0.0016291951775822744	0.018328445747800588	0.004806125773867709	0.05514825676115999	0	0	0	0	0.017188009123492994	0.029895731508634733	0	0.004643206256109482	0.0013848159009449332	0.19648093841642228	0	0.01466275659824047	0.012626262626262626	0.03250244379276637	0	0.016373411534701857	0.04740957966764418	0.4969859889214728	0	0	0.0010589768654284783	0.01531443466927338	26.452101661779082	0	0	0	0.22686542847833172	0	0.3371619420006517	1.1908602150537635	0	0	0.0009775171065493646	0.013685239491691105	0.26311502117953733	0.3947539915281851	145.14956011730206	21.789263603779734	63.718230694037146
adult_c_000008174984_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010261267661220302	0	0	0	0	0	0	0.0012629252506117293	0.0022101191885705264	0.0005919962112242482	0.0011050595942852632	0.002249585602652143	0.0005919962112242482	0	0	0.0036309100955087222	0.0010655931802036466	0	0.001894387875917594	0.002920514642039624	0.0006314626253058647	0	0.007695950745915226	0.0007893282816323309	0	0.00023679848448969926	0	0.0007893282816323309	0.0008287946957139474	0	0.0013418580787749625	0.0011445260083668798	0.00039466414081616545	0	0	0	0	0	0.0012629252506117293	0.0005919962112242482	0	0	0	0.0006314626253058647	0	0.001302391664693346	0	7.571434209487726	6.230128660509906	6.970834319993686
adult_c_000008175023_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.290137841146965	4.417512539989731	0.5394367866029464	1.2425846202456654	1.3174295983253683	1.841383940913938	0.0006319364903827166	0	0	0.001461353134010032	0.0011453848888186738	0.007701725976539358	0.007543741853943678	0.007425253761996919	0.00552944429084877	0.0014218571033611123	0	0	9.997235277854575	0.002172281685690588	0.0015008491646589517	0.00900509498795371	11.761325486788579	4.5811445949682055	1.4222915596982504	1.9939571073107152	7.346103716576484	0.11663177850626012	0.47592716931948337	0.806469449820293	0.9486946561870532	2.2183735534578775	3.8014139578972315	3.9840830996484855	1.3810182076701292	2.2994984004107586	2.7953710652079464	0.7476203641534026	2.9129507484497807	1.8958094711481497	1.8868043761601958	2.023144673960267	2.8979817528338403	1.7600616138078122	3.2262727595876615	0.6694182234685414	2.910975946917335	2.924562581460563	24.937082823176272	7.556025119475493
adult_c_000008175049_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1679873689227835	0.48295996186844614	0.6607185414680649	5.6517218779790275	0.011945900857959962	0.014984509056244042	0.0884771210676835	0.9019602001906578	0.01307793136320305	0.022759771210676835	0.0061367969494756916	0.0038727359389895137	0.306273832221163	0.048141086749285036	0.023564108674928502	5.849469733079123	0.028985938989513824	0.23510486177311726	0.3624582936129647	0.4820364632983794	0.4522759771210677	0.024279075309818876	12.225601763584367	11.71502621544328	0.9782233079122974	0.255719733079123	0.21294089609151573	11.758192326024785	26.03765490943756	0.45558269780743565	0.7207459485224023	1.2853610581506196	1.4110164442326025	173.15723307912296	0.6219316015252622	0.6158841754051477	0.9077990943755958	3.867492850333651	0.5035450428979981	4.873033841754052	1.2687082936129648	0.295608913250715	0.41158245948522404	0.23155981887511917	0.2670996186844614	3.1704003813155386	9.645287178265015	17.64019304099142	9.063959723546235	2.475214489990467
adult_c_000008175666_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.403294843718893	1.6884332072466652	0	0	0.28802508461079035	0.43664144933306787	0.33540712721481186	3.672357157077444	0.002389010551463269	0.0004977105315548477	0	0	0.48412303404340035	0.0008958789567987259	0	0.0013935894883535735	0.0006967947441767867	1.0936193509854668	0.04225562412900657	3.9318634282301415	1.9127015727652796	0.7194405733625323	0.009257415886920167	0.038224168823412306	0.008510850089587896	0	0.04041409516225363	0.05006967947441768	0.001294047382042604	0.49069281305992435	0.5959585904837746	3.661407525383237	1.7225761497113279	0.01816643440175194	0.8823910013935895	1.551313955803305	1.5233426239299224	0.10765478797531355	0.018614373880151303	0.08515827194903444	0.11327891698188333	0	0.0009456500099542107	0	0.018415289667529366	0.02627911606609596	0.06843519808879156	3.0693808480987457	2.2854867608998606	3.1316942066494127
